recall_id,keypoints,attempt,summary_text,segment_ids,correlation
summary_gpt4o_4_6.json,4,6,1. My best friend pushed me into the pool. 2. She was trying to save me from a bee sting. 3. I was holding a glass of champagne from my aunt. 4. My cousin joked about how close I was to the cake.,"[1, 11, 12, 5, 7, 8, 18]",0.7382
summary_gpt4o_7_3.json,7,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. My friend spotted a bee near my face. 4. She shoved me to save me from being stung. 5. I fell into the water with a glass of champagne in hand. 6. My friend laughed and apologized after I resurfaced. 7. My cousin joked about how close I was to the cake.,"[1, 2, 5, 7, 11, 8, 12, 13, 14, 15, 18]",0.7154
summary_gpt4o_7_1.json,7,1,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She pushed me to save me from a bee. 4. I was holding a glass of champagne at the time. 5. I fell into the water after a little shove. 6. She laughed and apologized when I resurfaced. 7. My cousin joked about me almost landing on the cake.,"[1, 2, 5, 7, 8, 11, 12, 13, 14, 15, 18]",0.7154
summary_gpt4o_6_5.json,6,5,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She pushed me because a bee was hovering near my face. 4. I was holding a glass of champagne my aunt gave me. 5. I resurfaced in the water and my friend laughed and apologized. 6. My cousin said I almost landed on the cake.,"[1, 11, 12, 2, 5, 7, 8, 13, 14, 15, 18]",0.7154
summary_gpt4o_10_3.json,10,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee was hovering near my face. 5. My friend tried to save me from being stung. 6. I was holding a glass of champagne. 7. My friend gave me a little shove. 8. I tumbled into the water. 9. My friend laughed and apologized. 10. My cousin said I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 11, 12, 14, 15, 18]",0.7071
summary_gpt4o_5_8.json,5,8,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. She tried saving me from a bee near my face. 4. I resurfaced from the pool and she was laughing and apologizing. 5. My cousin mentioned I almost landed on the cake.,"[1, 11, 12, 2, 5, 7, 13, 14, 15, 18]",0.6973
summary_gpt4o_4_7.json,4,7,1. My best friend pushed me into the pool. 2. She was trying to save me from a bee. 3. My dress was ruined and I was gasping for air. 4. My cousin joked about me almost landing on the cake.,"[1, 11, 12, 5, 7, 13, 16, 18]",0.6964
summary_gpt4o_10_7.json,10,7,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress at the wedding. 4. My friend spotted a bee near my face. 5. She tried to save me from being stung. 6. I was holding a glass of champagne from my aunt. 7. She shoved me, and I fell into the water. 8. I resurfaced gasping and she laughed and apologized. 9. My dress was ruined, so I got out to dry. 10. My cousin joked about almost landing on the cake.","[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18]",0.6912
summary_gpt4o_7_8.json,7,8,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. She tried to save me from a bee by pushing me. 4. My aunt had just handed me a glass of champagne. 5. I ended up in the water with my dress ruined. 6. My friend apologized after laughing at the situation. 7. My cousin mentioned I almost landed on the cake.,"[1, 2, 5, 7, 8, 12, 16, 14, 15, 18]",0.6812
summary_gpt4o_6_7.json,6,7,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. She pushed me to save me from a bee. 4. My aunt had just handed me a glass of champagne. 5. I fell into the pool and resurfaced gasping. 6. My cousin joked about me almost landing on the cake.,"[1, 2, 5, 7, 8, 12, 13, 18]",0.6803
summary_gpt4o_6_2.json,6,2,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She saw a bee near my face in the hotel garden. 4. I had a glass of champagne from my aunt at that time. 5. She laughed and apologized after I fell in. 6. My cousin joked about me nearly landing on the cake.,"[1, 11, 12, 2, 5, 6, 7, 8, 14, 15, 18]",0.6743
summary_gpt4o_8_3.json,8,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. A bee was hovering near my face. 4. She tried to save me from being stung. 5. My aunt had just handed me a glass of champagne. 6. I warned her to be careful. 7. I tumbled into the water with a little shove. 8. My cousin said I almost landed on the cake.,"[1, 2, 5, 7, 8, 9, 11, 12, 18]",0.6646
summary_gpt4o_7_6.json,7,6,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. My friend pushed me because she saw a bee near my face. 4. I had just received a glass of champagne from my aunt. 5. I warned my friend to be careful before it happened. 6. I tumbled into the water after she shoved me. 7. My cousin mentioned I almost landed on the cake.,"[1, 2, 5, 7, 8, 9, 11, 12, 18]",0.6646
summary_gpt4o_5_3.json,5,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She tried to save me from a bee near my face. 4. I warned her to be careful with my champagne. 5. My cousin joked about me nearly landing on the cake.,"[1, 11, 12, 2, 5, 7, 8, 9, 18]",0.6646
summary_gpt4o_9_3.json,9,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. My friend saw a bee near my face. 5. She tried to save me from being stung. 6. My aunt handed me a glass of champagne. 7. She pushed me as a reflex to the bee. 8. I resurfaced gasping and she laughed. 9. My cousin joked I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 11, 13, 14, 18]",0.649
summary_gpt4o_5_2.json,5,2,1. My best friend pushed me into the pool. 2. This was during my cousin's wedding reception at a fancy hotel garden. 3. She did it to save me from a bee near my face. 4. I tumbled into the water after my aunt handed me champagne. 5. My cousin joked about me almost landing on the cake.,"[1, 11, 12, 2, 6, 4, 5, 7, 8, 18]",0.6248
summary_gpt4o_3_6.json,3,6,"1. My best friend pushed me into the pool to save me from a bee. 2. This happened at my cousin's wedding reception at a fancy hotel garden. 3. I ended up in the water, and my cousin joked that I almost hit the cake.","[1, 4, 5, 7, 11, 12, 2, 6, 18]",0.6165
summary_gpt4o_4_1.json,4,1,"1. My best friend pushed me into the pool during my cousin's wedding reception. 2. She pushed me because she saw a bee near my face and tried to save me. 3. I fell into the water after warning her to be careful with the champagne my aunt gave me. 4. After resurfacing, my cousin said I nearly landed on the cake.","[1, 2, 5, 7, 8, 9, 11, 12, 13, 18]",0.6087
summary_gpt4o_6_3.json,6,3,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee hovering near my face. 4. I warned her to be careful with my champagne. 5. I tumbled into the water and gasped for air. 6. My cousin joked about landing on the cake.,"[1, 11, 2, 5, 7, 8, 9, 12, 13, 18]",0.6087
summary_gpt4o_3_3.json,3,3,"1. My best friend pushed me into the pool to save me from a bee. 2. I fell into the pool at my cousin's wedding reception in a fancy hotel garden. 3. Everyone laughed, but my dress was ruined, and I almost landed on the cake.","[1, 4, 5, 7, 11, 12, 2, 6, 3, 13, 14, 16, 18]",0.6008
summary_gpt4o_3_1.json,3,1,"1. My best friend pushed me into the pool to save me from a bee. 2. Everyone was at my cousin's wedding dressed nicely when this happened. 3. My friend laughed and apologized, as my dress got ruined.","[1, 5, 7, 11, 12, 2, 3, 14, 15, 16]",0.6007
summary_gpt4o_11_4.json,11,4,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful. 8. She gave me a little shove, and I tumbled into the water. 9. I resurfaced, gasping for air, and she started laughing. 10. My beautiful dress was ruined, and I had to dry off. 11. My cousin said I almost landed on the cake.","[1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18]",0.5949
summary_gpt4o_7_2.json,7,2,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. She pushed me to save me from a bee. 4. My aunt had just handed me a glass of champagne. 5. I tumbled into the water and gasped for air. 6. My friend laughed and apologized. 7. My cousin joked I nearly landed on the cake.,"[1, 2, 5, 7, 8, 12, 13, 14, 15, 18]",0.5845
summary_gpt4o_8_8.json,8,8,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. She saw a bee near my face. 4. She tried to save me from being stung. 5. I was holding a glass of champagne. 6. My friend didn't think things through. 7. I resurfaced and she laughed and apologized. 8. My cousin joked about landing on the cake.,"[1, 11, 12, 2, 5, 7, 8, 10, 13, 14, 15, 18]",0.5746
summary_gpt4o_10_2.json,10,2,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She saw a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt handed me a glass of champagne. 7. My friend didn't think things through. 8. I tumbled into the water with her shove. 9. She laughed and apologized profusely. 10. My cousin said I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 15, 18]",0.5662
summary_gpt4o_4_4.json,4,4,1. My best friend pushed me into the pool. 2. She tried to save me from a bee near my face. 3. I resurfaced and my friend was laughing and apologizing. 4. My cousin commented about almost landing on the cake.,"[1, 11, 12, 5, 7, 13, 14, 15, 18]",0.5605
summary_gpt4o_9_6.json,9,6,"1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. My friend saw a bee near my face. 4. She tried to save me from being stung. 5. I had just received a glass of champagne from my aunt. 6. I warned her to be careful. 7. She shoved me, and I fell into the water. 8. She laughed and apologized when I resurfaced. 9. My cousin joked I almost landed on the cake.","[1, 2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 18]",0.5407
summary_gpt4o_8_1.json,8,1,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She pushed me because a bee was near my face. 4. My aunt had just handed me a glass of champagne. 5. I warned her to be careful. 6. I tumbled into the water because of her shove. 7. She laughed and apologized when I resurfaced. 8. My cousin said I nearly landed on the cake.,"[1, 2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 18]",0.5407
summary_gpt4o_8_6.json,8,6,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee near my face. 4. She tried to save me from being stung. 5. I warned her to be careful with my champagne. 6. She gave me a shove, and I fell into the water. 7. She laughed and apologized when I resurfaced. 8. My cousin joked I almost landed on the cake.","[1, 2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 18]",0.5407
summary_gpt4o_3_4.json,3,4,1. My best friend pushed me into the pool at my cousin's wedding reception. 2. She pushed me because she spotted a bee near my face. 3. My cousin joked that I almost landed on the cake.,"[1, 2, 4, 5, 7, 18]",0.5378
summary_gpt4o_9_5.json,9,5,"1. I was pushed into the pool. 2. This incident happened at my cousin's wedding reception. 3. My best friend pushed me to save me from a bee. 4. We were at a fancy hotel garden. 5. My aunt had given me a glass of champagne. 6. I warned my friend to be careful. 7. My friend shoved me, and I fell into the water. 8. When I resurfaced, she was laughing and apologizing. 9. My dress was ruined, but I almost hit the cake.","[1, 2, 5, 7, 6, 8, 9, 11, 12, 13, 14, 15, 16, 18]",0.5371
summary_gpt4o_11_8.json,11,8,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee hovered near my face. 5. My friend tried to save me from being stung. 6. My aunt handed me a glass of champagne. 7. I warned my friend to be careful. 8. My friend gave me a little shove. 9. I tumbled into the water. 10. My friend started laughing and apologized. 11. My cousin said I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 9, 11, 12, 14, 15, 18]",0.5322
summary_gpt4o_14_7.json,14,7,1. My best friend pushed me into the pool. 2. This took place during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee hovered near my face. 5. My friend tried to save me from being stung. 6. My aunt handed me a glass of champagne. 7. I warned my friend to be careful. 8. My friend gave me a little shove. 9. I tumbled into the water. 10. I resurfaced gasping for air. 11. My friend started laughing and apologized. 12. My beautiful dress was ruined. 13. I had to get out and dry off. 14. My cousin said I nearly landed on the cake.,"[1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18]",0.5192
summary_gpt4o_3_5.json,3,5,"1. My best friend pushed me into the pool to save me from a bee. 2. I fell into the pool at my cousin's wedding while holding a glass of champagne. 3. After resurfacing, I found my dress was ruined, and my friend was laughing and apologizing.","[1, 4, 5, 7, 11, 2, 8, 12, 13, 14, 15, 16]",0.5067
summary_gpt4o_8_7.json,8,7,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee near my face. 4. She tried to save me from being stung. 5. My aunt handed me a glass of champagne. 6. I warned her to be careful. 7. I resurfaced, gasping for air. 8. My cousin said I nearly landed on the cake.","[1, 11, 12, 2, 5, 4, 7, 8, 9, 13, 18]",0.4854
summary_gpt4o_7_7.json,7,7,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She saw a bee near my face and tried to save me. 4. My aunt had handed me a glass of champagne beforehand. 5. My friend didn't think it through and gave me a shove. 6. When I resurfaced, she laughed and apologized. 7. My cousin commented I nearly landed on the cake.","[1, 2, 5, 7, 8, 10, 11, 13, 14, 15, 18]",0.4608
summary_gpt4o_13_5.json,13,5,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned my friend to be careful. 8. Friends don't always think things through. 9. She gave me a little shove. 10. I tumbled into the water. 11. She started laughing and apologized profusely. 12. My beautiful dress was ruined. 13. My cousin said I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18]",0.4601
summary_gpt4o_5_7.json,5,7,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She pushed me because a bee was near my face. 4. I tumbled into the water with a glass of champagne. 5. I surfaced, gasping for air, and she apologized while laughing.","[1, 2, 5, 7, 8, 12, 13, 14, 15]",0.4564
summary_gpt4o_8_2.json,8,2,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She pushed me to save me from a bee. 4. I was holding a glass of champagne. 5. Friends sometimes act impulsively. 6. I fell into the water and resurfaced. 7. She laughed and apologized. 8. My cousin joked I almost landed on the cake.,"[1, 11, 12, 2, 3, 6, 5, 7, 8, 10, 13, 14, 15, 18]",0.4504
summary_gpt4o_11_3.json,11,3,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee near my face. 5. She tried to save me from being stung. 6. I was at a fancy hotel garden. 7. My aunt had just given me champagne. 8. I warned her to be careful. 9. She shoved me, and I fell in the water. 10. She laughed and apologized profusely. 11. My cousin said I almost landed on the cake.","[1, 2, 3, 5, 7, 6, 8, 9, 11, 12, 14, 15, 18]",0.4489
summary_gpt4o_5_1.json,5,1,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She did it to save me from a bee near my face. 4. I resurfaced gasping and she laughed and apologized. 5. My beautiful dress was ruined, and I dried off.","[1, 11, 12, 2, 6, 5, 7, 13, 14, 15, 16, 17]",0.4388
summary_gpt4o_8_5.json,8,5,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee hovering near my face. 4. My aunt had just handed me a glass of champagne. 5. I warned her to be careful. 6. My friend gave me a little shove. 7. I resurfaced, gasping for air, and she laughed. 8. My cousin said I almost landed on the cake.","[1, 2, 5, 8, 9, 11, 13, 14, 18]",0.4324
summary_gpt4o_11_2.json,11,2,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress at the wedding. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung by the bee. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful with the glass. 8. She gave me a little shove into the pool. 9. She laughed and apologized after I resurfaced. 10. My beautiful dress was ruined by the water. 11. My cousin joked I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 9, 11, 13, 14, 15, 16, 18]",0.431
summary_gpt4o_12_5.json,12,5,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful. 8. She gave me a little shove into the water. 9. I resurfaced gasping for air. 10. She started laughing and apologized. 11. My beautiful dress was ruined. 12. My cousin joked about almost landing on the cake.,"[1, 2, 3, 5, 7, 8, 9, 11, 13, 14, 15, 16, 18]",0.431
summary_gpt4o_10_5.json,10,5,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee near my face. 4. She tried to save me from being stung. 5. My aunt had just handed me a glass of champagne. 6. I warned her to be careful. 7. She gave me a little shove into the water. 8. I resurfaced gasping for air. 9. She laughed and apologized profusely. 10. My cousin said I almost landed on the cake.,"[1, 2, 5, 7, 8, 9, 11, 13, 14, 15, 18]",0.4279
summary_gpt4o_8_4.json,8,4,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. She spotted a bee near my face. 4. I had just received a glass of champagne from my aunt. 5. My friend didn't think things through. 6. I tumbled into the water. 7. She laughed and apologized profusely. 8. My cousin said I almost landed on the cake.,"[1, 2, 5, 8, 10, 12, 14, 15, 18]",0.3923
summary_gpt4o_12_6.json,12,6,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful. 8. Friends don't always think things through. 9. She gave me a little shove. 10. I tumbled into the water. 11. She started laughing and apologized profusely. 12. My cousin said I was inches away from landing on the cake.,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 18]",0.3863
summary_gpt4o_12_8.json,12,8,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee was hovering near my face. 5. The incident was at a fancy hotel garden. 6. My aunt handed me a glass of champagne. 7. I warned my friend to be careful. 8. My friend gave me a little shove. 9. I tumbled into the water. 10. My friend laughed and apologized. 11. My beautiful dress was ruined. 12. My cousin commented about almost landing on the cake.,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 16, 18]",0.3863
summary_gpt4o_14_5.json,14,5,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee was hovering near my face. 5. The wedding was at a fancy hotel garden. 6. My friend tried to save me from being stung. 7. My aunt handed me a glass of champagne. 8. I warned my friend to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. She laughed and apologized profusely. 13. My beautiful dress was ruined. 14. My cousin joked I almost landed on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18]",0.3796
summary_gpt4o_14_2.json,14,2,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. My friend spotted a bee near my face. 5. We were at a fancy hotel garden. 6. She tried to save me from being stung. 7. My aunt had just handed me champagne. 8. I warned her to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. She started laughing and apologized. 13. My beautiful dress was ruined. 14. My cousin joked about almost landing on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18]",0.3796
summary_gpt4o_11_5.json,11,5,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. My friend spotted a bee near my face. 5. She tried to save me from being stung. 6. My aunt handed me a glass of champagne. 7. I warned my friend to be careful. 8. My friend shoved me into the water. 9. I resurfaced, gasping for air. 10. She apologized and laughed. 11. My cousin mentioned I almost landed on the cake.","[1, 2, 3, 5, 7, 8, 9, 11, 13, 14, 15, 18]",0.3708
summary_gpt4o_11_7.json,11,7,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress at the reception. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful with the bee. 8. She gave me a little shove into the water. 9. I resurfaced gasping for air. 10. She laughed and apologized profusely. 11. My cousin said I almost landed on the cake.,"[1, 2, 3, 5, 7, 8, 9, 11, 13, 14, 15, 18]",0.3708
summary_gpt4o_15_6.json,15,6,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. My friend spotted a bee near my face. 5. This was at a fancy hotel garden. 6. She tried to save me from being stung. 7. My aunt had just handed me a glass of champagne. 8. I warned her to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. I resurfaced gasping for air. 13. She started laughing and apologized. 14. My beautiful dress was ruined. 15. My cousin joked about landing on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",0.3553
summary_gpt4o_15_8.json,15,8,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. This was at a fancy hotel garden. 6. She tried to save me from being stung. 7. My aunt had just handed me a glass of champagne. 8. I warned her to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. I resurfaced gasping for air. 13. She started laughing and apologized profusely. 14. My beautiful dress was ruined. 15. My cousin said I nearly landed on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",0.3553
summary_gpt4o_15_5.json,15,5,"1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee was hovering near my face. 5. She tried to save me from being stung. 6. This took place at a fancy hotel garden. 7. My aunt handed me a glass of champagne. 8. I warned my friend to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. I resurfaced, gasping for air. 13. She started laughing and apologized. 14. My beautiful dress was ruined. 15. My cousin joked about almost landing on the cake.","[1, 2, 3, 5, 7, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",0.3553
summary_gpt4o_15_3.json,15,3,1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee hovered near my face. 5. We were at a fancy hotel garden. 6. She tried to save me from being stung. 7. My aunt had just handed me champagne. 8. I warned her to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. I gasped for air when I resurfaced. 13. She laughed and apologized profusely. 14. My beautiful dress was ruined. 15. My cousin joked about me landing on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",0.3553
summary_gpt4o_15_2.json,15,2,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress. 4. She spotted a bee hovering near my face. 5. The reception was at a fancy hotel garden. 6. She tried to save me from being stung. 7. My aunt had handed me a glass of champagne. 8. I warned her to be careful. 9. Friends don't always think things through. 10. She gave me a little shove. 11. I tumbled into the water. 12. I resurfaced gasping for air. 13. She apologized profusely while laughing. 14. My beautiful dress was ruined. 15. My cousin joked about me almost landing on the cake.,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",0.3553
summary_gpt4o_12_7.json,12,7,"1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception. 3. Everyone was dressed to impress at the event. 4. She spotted a bee hovering near my face. 5. She tried to save me from being stung. 6. My aunt had just handed me a glass of champagne. 7. I warned her to be careful. 8. My friend didn’t think things through. 9. She shoved me, and I fell into the water. 10. I resurfaced gasping for air. 11. My friend laughed and apologized profusely. 12. My cousin said I almost landed on the cake.","[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18]",0.3445
summary_gpt4o_12_3.json,12,3,"1. My best friend pushed me into the pool. 2. This happened at my cousin's wedding reception. 3. Everyone was dressed to impress. 4. A bee was hovering near my face. 5. My friend tried to save me from the bee. 6. My aunt handed me a glass of champagne. 7. I warned my friend to be careful. 8. My friend did not think things through. 9. She pushed me, and I fell into the water. 10. I gasped for air and resurfaced. 11. My friend laughed and apologized. 12. My cousin noted I nearly landed on the cake.","[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18]",0.3445
summary_gpt4o_4_8.json,4,8,1. My best friend pushed me into the pool. 2. This happened during my cousin's wedding reception at a fancy hotel garden. 3. My friend was trying to save me from a bee near my face. 4. I surfaced to laughter and apologies from my friend and realized my dress was ruined.,"[1, 11, 12, 2, 3, 6, 4, 5, 7, 13, 14, 15, 16]",0.3416
