recall_id,clause_id,clause_text
5ea5da26b447b8458c6270e6,20,It definitely changed my perspective on faith and god.
5ea5da26b447b8458c6270e6,21,My grandpa celebrated his 90th birthday surrounded by friends and family.
5ea5da26b447b8458c6270e6,22,He lived a few more years after that.
5ea5da26b447b8458c6270e6,23,I often think back about him and that time we had together.
5ea5da26b447b8458c6270e6,24,I often think about that day in church.
5f7f239e9b204e05b6c36538,1,I want to share with a story of when I was twenty two back in college.
5f7f239e9b204e05b6c36538,2,At home we lived with my grandpa who was now bedridden for months.
5f7f239e9b204e05b6c36538,3,"There was just two siblings, me and my sister."
5f7f239e9b204e05b6c36538,4,Our parents were away on weekend and my sister was the one taking care of him.
5f7f239e9b204e05b6c36538,5,"One day when I was at store packing book on shelves, I heard a voice saying "" if you go to the church and light a candle for your grandpa, he will get better""."
5f7f239e9b204e05b6c36538,6,I turned around to see who was there but there was no one.
5f7f239e9b204e05b6c36538,7,I continued packing the books on the shelves till I heard the voice again.
5f7f239e9b204e05b6c36538,8,I turned around again but still there was no one.
5f7f239e9b204e05b6c36538,9,I then left the store and made my way to the church.
5f7f239e9b204e05b6c36538,10,"About a quarter mile away, I stopped and pondered."
5f7f239e9b204e05b6c36538,11,"I was not a religious person but my grandmother used to say prayer from a sincere heart can bring miracles, but she said prayer without faith is useless."
5f7f239e9b204e05b6c36538,12,Finally I went inside and lit the candle and prayed.
5f7f239e9b204e05b6c36538,13,I went back to the store and had a strong urge to go back home.
5f7f239e9b204e05b6c36538,14,"There no voices this time, just an overwhelming feeling."
5f7f239e9b204e05b6c36538,15,I immediately locked up the store and went home.
5f7f239e9b204e05b6c36538,16,I walked in to find my grandpa sitting in the dining room with my sister.
5f7f239e9b204e05b6c36538,17,He had been bedding for months but he suddenly had a burst of energy and was able to get up without assistance.
5f7f239e9b204e05b6c36538,18,I wondered if my prayer had.
60ab2c6fbe19b8d115549efa,1,"The story is about a man who is 22 years old,"
60ab2c6fbe19b8d115549efa,2,"fresh out of college,"
60ab2c6fbe19b8d115549efa,3,who is working at a book store.
60ab2c6fbe19b8d115549efa,4,"He lives with his mom, dad, sister, and grandfather."
60ab2c6fbe19b8d115549efa,5,"One weekend, he is working at the bookstore,"
60ab2c6fbe19b8d115549efa,6,and only his grandpa and sister are home because his parents are out of town for the weekend.
60ab2c6fbe19b8d115549efa,7,He is shelving books as usual
60ab2c6fbe19b8d115549efa,8,"and he hears a voice in his head,"
60ab2c6fbe19b8d115549efa,9,telling him that if he lights the candle in the old church his grandpa will get better.
60ab2c6fbe19b8d115549efa,10,He ignores it the first time
60ab2c6fbe19b8d115549efa,11,but then the voice speaks to him again
60ab2c6fbe19b8d115549efa,12,and he leaves to go to the old church during his break.
60ab2c6fbe19b8d115549efa,13,He is hesitant about entering the church at first
60ab2c6fbe19b8d115549efa,14,because he remembers some words from his Grandma about how prayer without faith is useless.
60ab2c6fbe19b8d115549efa,15,"He goes in a starts to pray,"
60ab2c6fbe19b8d115549efa,16,but proclaims he doesn't know how.
60ab2c6fbe19b8d115549efa,17,He lights the candle
60ab2c6fbe19b8d115549efa,18,and goes back to work at the bookstore.
60ab2c6fbe19b8d115549efa,19,He gets a sudden feeling that he should go back home
60ab2c6fbe19b8d115549efa,20,and so he does.
60ab2c6fbe19b8d115549efa,21,He finds his grandpa sitting in the living room talking to his sister.
60ab2c6fbe19b8d115549efa,22,"Apparently, his grandfather got a surge of energy"
60ab2c6fbe19b8d115549efa,23,"and started to feel better,"
60ab2c6fbe19b8d115549efa,24,even though he wasn't able to be independent for many months before this.
60ab2c6fbe19b8d115549efa,25,"From that day on, his grandpa started to recover."
60ab2c6fbe19b8d115549efa,26,He became more independent
60ab2c6fbe19b8d115549efa,27,"and lived for many more years,"
60ab2c6fbe19b8d115549efa,28,even up to his 90th birthday.
60ab2c6fbe19b8d115549efa,29,"In the end, the 22 year old man states that he'll never forget that day"
60ab2c6fbe19b8d115549efa,30,and the impact it had on himself and his attitudes towards belief and faith.
59d95cee8fd07a0001842480,1,Girl working in the book shop goes to a church and lights a candle.
59d95cee8fd07a0001842480,2,Her grandfather has been bed ridden for months.
59d95cee8fd07a0001842480,3,Her sister was looking after the grandfather while she was at work.
59d95cee8fd07a0001842480,4,After lighting the candle in the church she went back to the book shop.
59d95cee8fd07a0001842480,5,She had a feeling something was calling her to go home.
59d95cee8fd07a0001842480,6,She got home and her grandfather was out of bed for the first time in months.
59d95cee8fd07a0001842480,7,Her sister told her he suddenly had a burst of energy and got out of bed himself.
59d95cee8fd07a0001842480,8,She wondered if it was because she lit a candle.
59d95cee8fd07a0001842480,9,She started believing in faith.
59d95cee8fd07a0001842480,10,She had many years with him.
59d95cee8fd07a0001842480,11,He celebrated his 90th birthday.
60148ce8ea15974d855c06d5,1,Guy was 22
60148ce8ea15974d855c06d5,2,and had a job in a bookstore.
60148ce8ea15974d855c06d5,3,His sister was at home
60148ce8ea15974d855c06d5,4,looking after their grandpa.
60148ce8ea15974d855c06d5,5,There were only 2 siblings.
60148ce8ea15974d855c06d5,6,Parents were out of town.
60148ce8ea15974d855c06d5,7,When he was putting books away
60148ce8ea15974d855c06d5,8,he heard a voice
60148ce8ea15974d855c06d5,9,telling him to light a candle in church
60148ce8ea15974d855c06d5,10,and his grandpa would get better.
60148ce8ea15974d855c06d5,11,He ignored it the first time
60148ce8ea15974d855c06d5,12,but after the second time
60148ce8ea15974d855c06d5,13,closed the store
60148ce8ea15974d855c06d5,14,and went to the church a short walk away.
60148ce8ea15974d855c06d5,15,His grandmother had told him
60148ce8ea15974d855c06d5,16,sincere prayers would be answered
60148ce8ea15974d855c06d5,17,but insincere ones were pointless.
60148ce8ea15974d855c06d5,18,He went in
60148ce8ea15974d855c06d5,19,and prayed
60148ce8ea15974d855c06d5,20,but confess he didn't know how to do it properly.
60148ce8ea15974d855c06d5,21,Then he went back to the bookstore.
60148ce8ea15974d855c06d5,22,Then he had a feeling
60148ce8ea15974d855c06d5,23,that he should go home.
60148ce8ea15974d855c06d5,24,When he did
60148ce8ea15974d855c06d5,25,his grandpa was feeling better
60148ce8ea15974d855c06d5,26,and recovered to live a much longer life.
60148ce8ea15974d855c06d5,27,That was 20 years ago
60148ce8ea15974d855c06d5,28,and he still believes in the power of prayer.
5e0d531982a9554d3862a670,1,The story teller is telling a story from 20 years ago
5e0d531982a9554d3862a670,2,"when he was 22,"
5e0d531982a9554d3862a670,3,fresh out of college
5e0d531982a9554d3862a670,4,working in a bookstore.
5e0d531982a9554d3862a670,5,He has one sister
5e0d531982a9554d3862a670,6,who was at home
5e0d531982a9554d3862a670,7,looking after his grandad
5e0d531982a9554d3862a670,8,who was sick
5e0d531982a9554d3862a670,9,as their parents were away.
5e0d531982a9554d3862a670,10,He was working alone
5e0d531982a9554d3862a670,11,stacking shelves
5e0d531982a9554d3862a670,12,and heard a voice telling him that if he went to the church and prayed his grandad would get better.
5e0d531982a9554d3862a670,13,He tried to ignore it
5e0d531982a9554d3862a670,14,but kept thinking about it
5e0d531982a9554d3862a670,15,"so he took a break,"
5e0d531982a9554d3862a670,16,locked the store
5e0d531982a9554d3862a670,17,and went to a close by church a quarter-mile away.
5e0d531982a9554d3862a670,18,He was not a particularly religious person
5e0d531982a9554d3862a670,19,but remembered his grandma saying that prayers from a sincere heart caused miracles
5e0d531982a9554d3862a670,20,"so he went in,"
5e0d531982a9554d3862a670,21,He said he had forgotten how to pray
5e0d531982a9554d3862a670,22,but prayed for his grandad to get better
5e0d531982a9554d3862a670,23,and went back to work.
5e0d531982a9554d3862a670,24,"After some time he felt a pull to go home,"
5e0d531982a9554d3862a670,25,he didn't hear any voices
5e0d531982a9554d3862a670,26,just an overwhelming pull to the house.
5e0d531982a9554d3862a670,27,He got home
5e0d531982a9554d3862a670,28,"and found his grandad in the living room,"
5e0d531982a9554d3862a670,29,he hadn't got up and walked in a long time.
5e0d531982a9554d3862a670,30,His sister said the grandad had had a sudden burst of energy.
5e0d531982a9554d3862a670,31,That was a turning point in their lives
5e0d531982a9554d3862a670,32,and the grandad lived into his 90s.
5e0d531982a9554d3862a670,33,They still think about that day
5e0d531982a9554d3862a670,34,and the story teller has changed his perspective on faith and miracles.
5d10fa2bbfbf0a000133594b,1,The following story happened when I was twenty-two.
5d10fa2bbfbf0a000133594b,2,"I was working in a book store shelving books,"
5d10fa2bbfbf0a000133594b,3,when and I heard a voice in my head that told me to go to a church and light a candle for my grandfather.
5d10fa2bbfbf0a000133594b,4,I looked around but there was no one there.
5d10fa2bbfbf0a000133594b,5,"There was only myself and my sister,"
5d10fa2bbfbf0a000133594b,6,my sister had to care for my grandfather every day.
5d10fa2bbfbf0a000133594b,7,My parents had gone out of town.
5d10fa2bbfbf0a000133594b,8,I walked to the church and lit a candle.
5d10fa2bbfbf0a000133594b,9,"I drove across town,"
5d10fa2bbfbf0a000133594b,10,and entered my grandfather's home.
5d10fa2bbfbf0a000133594b,11,"He was sitting in a chair,"
5d10fa2bbfbf0a000133594b,12,when he hadn't been able to leave his bed for months.
5d10fa2bbfbf0a000133594b,13,My sister told me that he had a sudden burst of energy.
5d10fa2bbfbf0a000133594b,14,It was twenty years ago but that incident restored my faith.
60e12f6dbb3844c468b97621,1,"I’m 22 years old,"
60e12f6dbb3844c468b97621,2,fresh out of college working in a book store.
60e12f6dbb3844c468b97621,3,My sister is at home looking after my grandpa
60e12f6dbb3844c468b97621,4,"as my parents have gone away for the weekend,"
60e12f6dbb3844c468b97621,5,he is bedridden due to ill health.
60e12f6dbb3844c468b97621,6,I’m shelving books
60e12f6dbb3844c468b97621,7,when I suddenly hear a voice telling me if I go down the street to the church and light a candle my grandpa will recover.
60e12f6dbb3844c468b97621,8,I look around the bookstore
60e12f6dbb3844c468b97621,9,but no one is there.
60e12f6dbb3844c468b97621,10,I hear the voice again telling me the same thing.
60e12f6dbb3844c468b97621,11,I’m not a religious person
60e12f6dbb3844c468b97621,12,but I walk down the street to the church and light a candle.
60e12f6dbb3844c468b97621,13,I kneel at the altar
60e12f6dbb3844c468b97621,14,and say to god I don’t really know how to pray but please heal my grandpa.
60e12f6dbb3844c468b97621,15,My grandma always told me that miracles could happen through faith.
60e12f6dbb3844c468b97621,16,I go back to the bookstore
60e12f6dbb3844c468b97621,17,"but feel a strong urge to go home,"
60e12f6dbb3844c468b97621,18,I lock the bookstore and head home.
60e12f6dbb3844c468b97621,19,"I find my grandpa downstairs,"
60e12f6dbb3844c468b97621,20,my sister tells me he came down himself.
60e12f6dbb3844c468b97621,21,He couldn’t get out of bed before unassisted.
60e12f6dbb3844c468b97621,22,He’d felt a surge of energy and got up.
60e12f6dbb3844c468b97621,23,"That day marked the start of his recovery,"
60e12f6dbb3844c468b97621,24,he celebrated his 90th birthday.
60e12f6dbb3844c468b97621,25,I don’t know if my prayer helped
60e12f6dbb3844c468b97621,26,but we had a couple more years with him.
5f5bdef433291039ca812397,1,"When I was 22,"
5f5bdef433291039ca812397,2,"fresh out of college,"
5f5bdef433291039ca812397,3,I worked in a bookstore.
5f5bdef433291039ca812397,4,I have 1 sister
5f5bdef433291039ca812397,5,who looks after my grandad
5f5bdef433291039ca812397,6,who is bed bound
5f5bdef433291039ca812397,7,and parents are away.
5f5bdef433291039ca812397,8,"One day,"
5f5bdef433291039ca812397,9,"when filling shelves,"
5f5bdef433291039ca812397,10,"I heard a voice say,"" Go to the church and light a candle'."
5f5bdef433291039ca812397,11,"I looked around,"
5f5bdef433291039ca812397,12,"no one there,"
5f5bdef433291039ca812397,13,I ignored it
5f5bdef433291039ca812397,14,but heard the voice again a few times.
5f5bdef433291039ca812397,15,The shop wasn't busy
5f5bdef433291039ca812397,16,so I walked towards the church
5f5bdef433291039ca812397,17,and about a ¼ of a mile away
5f5bdef433291039ca812397,18,"I remembered my Grandma used to say that you had to have faith for a prayer to work,"
5f5bdef433291039ca812397,19,"also that a prayer, without belief was no good."
5f5bdef433291039ca812397,20,"I went to the church,"
5f5bdef433291039ca812397,21,lit a candle
5f5bdef433291039ca812397,22,and told God I wasn't sure how to pray
5f5bdef433291039ca812397,23,but could my grandad possibly get better
5f5bdef433291039ca812397,24,and be part of the family again.
5f5bdef433291039ca812397,25,On returning to the bookshop
5f5bdef433291039ca812397,26,a voice told me to go home
5f5bdef433291039ca812397,27,"and when I did,"
5f5bdef433291039ca812397,28,grandad was sitting on a chair.
5f5bdef433291039ca812397,29,He had reached the chair with help
5f5bdef433291039ca812397,30,as he had felt a surge of energy.
5f5bdef433291039ca812397,31,He continued to improve
5f5bdef433291039ca812397,32,and lived for a few years till his nineties.
602ba5af8055272f9a36e3fe,1,"Young person just out of college,"
602ba5af8055272f9a36e3fe,2,just started first job at bookstore.
602ba5af8055272f9a36e3fe,3,Grandpa bedridden at home with sister.
602ba5af8055272f9a36e3fe,4,"Two siblings,"
602ba5af8055272f9a36e3fe,5,parents out of town.
602ba5af8055272f9a36e3fe,6,Voice inside head saying go to church and light a candle for grandpa
602ba5af8055272f9a36e3fe,7,(nobody in bookstore).
602ba5af8055272f9a36e3fe,8,Walked to the church.
602ba5af8055272f9a36e3fe,9,Not particularly religious person.
602ba5af8055272f9a36e3fe,10,"Went inside and found a candle,"
602ba5af8055272f9a36e3fe,11,prayed for Grandpa to regain strength.
602ba5af8055272f9a36e3fe,12,Suddenly got strong urge to go home.
602ba5af8055272f9a36e3fe,13,Grandpa was sitting in living room with sister.
602ba5af8055272f9a36e3fe,14,Lived for a few more years.
5ff45beefdb6e6b063b4c520,1,I was fresh out of college
5ff45beefdb6e6b063b4c520,2,and working in a book store.
5ff45beefdb6e6b063b4c520,3,I lived with my younger sister
5ff45beefdb6e6b063b4c520,4,"and my grandpa,"
5ff45beefdb6e6b063b4c520,5,and recently he'd became ill.
5ff45beefdb6e6b063b4c520,6,Very ill.
5ff45beefdb6e6b063b4c520,7,Eventually becoming bedridden
5ff45beefdb6e6b063b4c520,8,and continuing to decline.
5ff45beefdb6e6b063b4c520,9,One night while stacking shelves at work
5ff45beefdb6e6b063b4c520,10,I hear a voice in my mind -
5ff45beefdb6e6b063b4c520,11,"telling me to go to the Church nearby,"
5ff45beefdb6e6b063b4c520,12,and light a candle:
5ff45beefdb6e6b063b4c520,13,this would help my grandpa get better.
5ff45beefdb6e6b063b4c520,14,I had reservations
5ff45beefdb6e6b063b4c520,15,as I was far from religious
5ff45beefdb6e6b063b4c520,16,"but I went to the Church about a quarter mile away,"
5ff45beefdb6e6b063b4c520,17,"found,"
5ff45beefdb6e6b063b4c520,18,and lit a candle.
5ff45beefdb6e6b063b4c520,19,"I suddenly felt an inescapable urge to go home,"
5ff45beefdb6e6b063b4c520,20,which I gave in to
5ff45beefdb6e6b063b4c520,21,"only to see Grandpa,"
5ff45beefdb6e6b063b4c520,22,"who had been bedridden remember,"
5ff45beefdb6e6b063b4c520,23,up and walking.
5ff45beefdb6e6b063b4c520,24,"He'd, that night, felt a rush of energy"
5ff45beefdb6e6b063b4c520,25,"and every night after got better and better,"
5ff45beefdb6e6b063b4c520,26,living for many many years afterwards.
5ff45beefdb6e6b063b4c520,27,He made it to ninety.
5ff45beefdb6e6b063b4c520,28,"I still think back to that night very often,"
5ff45beefdb6e6b063b4c520,29,and wonder whether my act of lighting that candle and giving a prayer really made a difference or not.
5ff45beefdb6e6b063b4c520,30,Either way it changed my whole outlook on faith.
643f160bb49d863f2be92fc7,1,Let me go back to a time when I was about 22 years old.
643f160bb49d863f2be92fc7,2,In the first year of college.
643f160bb49d863f2be92fc7,3,I was in church with my grandpa.
643f160bb49d863f2be92fc7,4,He couldn't move around on his own.
643f160bb49d863f2be92fc7,5,There were two siblings my sister and me.
643f160bb49d863f2be92fc7,6,My grandparents went to town for the weekend.
643f160bb49d863f2be92fc7,7,I suddenly heard a voice in my own head.
643f160bb49d863f2be92fc7,8,It said to go to the old church street and light a candle for grandpa to get better.
643f160bb49d863f2be92fc7,9,I tried to ignore the voice.
643f160bb49d863f2be92fc7,10,I walked to church.
643f160bb49d863f2be92fc7,11,I was not religious.
643f160bb49d863f2be92fc7,12,I made mistakes.
643f160bb49d863f2be92fc7,13,I found a candle in the church.
643f160bb49d863f2be92fc7,14,I felt a strong urge to go home.
643f160bb49d863f2be92fc7,15,I rushed home.
643f160bb49d863f2be92fc7,16,I saw my sister and grandpa.
643f160bb49d863f2be92fc7,17,That day was the beginning of his recovery.
643f160bb49d863f2be92fc7,18,It was a turning point.
643f160bb49d863f2be92fc7,19,I was grateful.
643f160bb49d863f2be92fc7,20,I wondered if the prayer saved him.
643f160bb49d863f2be92fc7,21,My grandpa lived a good life after that.
643f160bb49d863f2be92fc7,22,I think back to that day whenever I'm lost.
5ac9e0299534ba0001c76e80,1,She was working in the library staking shelves
5ac9e0299534ba0001c76e80,2,when she heard a voice telling her to go to the church
5ac9e0299534ba0001c76e80,3,and say a prayer for her grandad.
5ac9e0299534ba0001c76e80,4,She did this
5ac9e0299534ba0001c76e80,5,and then went back to work.
5ac9e0299534ba0001c76e80,6,"She then got an urge to go home,"
5ac9e0299534ba0001c76e80,7,upon arrival her grandad was in the living room
5ac9e0299534ba0001c76e80,8,which he hadn't been able to do for years.
5ac9e0299534ba0001c76e80,9,She never really knew for sure if it was the prayer that did it.
5ac9e0299534ba0001c76e80,10,Her grandad passed away a few years after that
5ac9e0299534ba0001c76e80,11,but she has so many special memories of time spent with him.
5e550b1494d9e6505ac3e26d,1,The story is about a 22 year old girl
5e550b1494d9e6505ac3e26d,2,who works at the bookstore.
5e550b1494d9e6505ac3e26d,3,Her and her sister look after her ill grandpa
5e550b1494d9e6505ac3e26d,4,who cannot move without assistance.
5e550b1494d9e6505ac3e26d,5,One day when the girl was shelving books in the store
5e550b1494d9e6505ac3e26d,6,she heard a voice in her head
5e550b1494d9e6505ac3e26d,7,telling her to light a candle in the church
5e550b1494d9e6505ac3e26d,8,and it would heal her grandpa.
5e550b1494d9e6505ac3e26d,9,"She went to the church,"
5e550b1494d9e6505ac3e26d,10,although she was apprehensive
5e550b1494d9e6505ac3e26d,11,because she is not particularly religious.
5e550b1494d9e6505ac3e26d,12,She lit the candle
5e550b1494d9e6505ac3e26d,13,and then had the sense to go home.
5e550b1494d9e6505ac3e26d,14,When she went home her grandpa was up and well.
5e550b1494d9e6505ac3e26d,15,This happened 20 years ago.
5e550b1494d9e6505ac3e26d,16,Her grandpa lived to be ninety
5e550b1494d9e6505ac3e26d,17,surrounded by his family.
5e550b1494d9e6505ac3e26d,18,The story encourages a sense of faith.
5e1f321074dfbe028c2fbb18,1,"When the narrator was 22 (fresh out of college),"
5e1f321074dfbe028c2fbb18,2,they were working in a bookstore.
5e1f321074dfbe028c2fbb18,3,"They lived with their sister (their only other sibling) and grandpa,"
5e1f321074dfbe028c2fbb18,4,who was unwell and needed constant care.
5e1f321074dfbe028c2fbb18,5,"One day while shelving books,"
5e1f321074dfbe028c2fbb18,6,"the narrator heard a voice tell them that if they went over to the old church and prayed,"
5e1f321074dfbe028c2fbb18,7,their grandpa would get better.
5e1f321074dfbe028c2fbb18,8,"Though they looked around the store,"
5e1f321074dfbe028c2fbb18,9,the narrator couldn't see anyone.
5e1f321074dfbe028c2fbb18,10,The voice repeated itself.
5e1f321074dfbe028c2fbb18,11,The narrator decided to take a break and head over to the church
5e1f321074dfbe028c2fbb18,12,which was only a quarter of a mile away.
5e1f321074dfbe028c2fbb18,13,"At the church,"
5e1f321074dfbe028c2fbb18,14,"the narrator thought about advice their grandma had given them,"
5e1f321074dfbe028c2fbb18,15,"that prayers from a sincere heart could come true,"
5e1f321074dfbe028c2fbb18,16,but prayers without faith were useless.
5e1f321074dfbe028c2fbb18,17,The narrator had doubts as they were not particularly religious
5e1f321074dfbe028c2fbb18,18,and had done their fair share of misdeeds.
5e1f321074dfbe028c2fbb18,19,However they decided to go in to the church
5e1f321074dfbe028c2fbb18,20,and knelt down to pray for their grandpa to get better.
5e1f321074dfbe028c2fbb18,21,"After praying,"
5e1f321074dfbe028c2fbb18,22,the narrator returned to work.
5e1f321074dfbe028c2fbb18,23,"Back at the bookstore,"
5e1f321074dfbe028c2fbb18,24,they got a strong feeling pulling them to go home.
5e1f321074dfbe028c2fbb18,25,They left early
5e1f321074dfbe028c2fbb18,26,"and were astonished to see their grandpa sitting talking to their sister in the living room,"
5e1f321074dfbe028c2fbb18,27,despite the fact that their grandpa had been bedbound for several months.
5e1f321074dfbe028c2fbb18,28,Their grandpa lived for several more years
5e1f321074dfbe028c2fbb18,29,"and even got to celebrate his 90th birthday surrounded by loved ones,"
5e1f321074dfbe028c2fbb18,30,who were all more grateful for the time they had together having been through such a lifechanging experience.
5e1f321074dfbe028c2fbb18,31,The narrator was reflecting on this story 20 years later
5e1f321074dfbe028c2fbb18,32,and how it had been such a turning point for them.
60151380a2273d594f63aae3,1,I graduated at 22
60151380a2273d594f63aae3,2,and worked in a bookstore 5 miles away.
60151380a2273d594f63aae3,3,My sister was looking after my grandpa.
60151380a2273d594f63aae3,4,"One day while at work,"
60151380a2273d594f63aae3,5,I heard a voice asking me to go to the church nearby
60151380a2273d594f63aae3,6,and light a candle for my grandpa.
60151380a2273d594f63aae3,7,The voice said this twice.
60151380a2273d594f63aae3,8,I closed up the store
60151380a2273d594f63aae3,9,and walked to the church.
60151380a2273d594f63aae3,10,I said a clumsy prayer
60151380a2273d594f63aae3,11,as I am not religious.
60151380a2273d594f63aae3,12,"When I got home,"
60151380a2273d594f63aae3,13,my grandpa had gotten energy to get up from his months of being bedridden.
60151380a2273d594f63aae3,14,"He lived to his 90th birthday,"
60151380a2273d594f63aae3,15,when we had a party to celebrate him.
60151380a2273d594f63aae3,16,This has strengthened my faith
60151380a2273d594f63aae3,17,that you are never alone.
6447c2f4adb0bafcbae225bf,1,Let me tell you a story about a time when I was twenty two and had my first job in a book store.
6447c2f4adb0bafcbae225bf,2,My grandpa was staying with us and my sister was looking after him because he was unwell.
6447c2f4adb0bafcbae225bf,3,Our parents were out of town at the time.
6447c2f4adb0bafcbae225bf,4,There were only two of us siblings.
6447c2f4adb0bafcbae225bf,5,While I was working I heard a voice in my head telling me to go to the local church and light a candle and say a prayer for my grandpa's health.
6447c2f4adb0bafcbae225bf,6,I looked around but no one else had spoken.
6447c2f4adb0bafcbae225bf,7,I carried on working but heard the voice again.
6447c2f4adb0bafcbae225bf,8,I'm not particularly religious and I remember my grandma saying if you're sincere about saying a prayer it will be more effective.
6447c2f4adb0bafcbae225bf,9,If you're not then it wont.
6447c2f4adb0bafcbae225bf,10,I'm not a saint but I decided to go to the church.
6447c2f4adb0bafcbae225bf,11,"I locked up the shop, walked to the church and lit a candle and said a prayer."
6447c2f4adb0bafcbae225bf,12,I prayed for my grandpa's health and recovery.
6447c2f4adb0bafcbae225bf,13,I left the church and went back to the shop.
6447c2f4adb0bafcbae225bf,14,As I was stacking books I had a sudden urge to go home.
6447c2f4adb0bafcbae225bf,15,It was like something was pulling me to the house.
6447c2f4adb0bafcbae225bf,16,There was no voice this time.
6447c2f4adb0bafcbae225bf,17,I shut the shop and I went home.
6447c2f4adb0bafcbae225bf,18,To my surprise my grandpa was sat in a chair in the living room talking to my sister.
